100099
100000
99
0.000000000000	0.000000000000	0.000000000000
0.179000000000	0.219000000000	0.002200000000
0.179000000000	0.219000000000	0.002200000000
0.179000000000	0.219000000000	0.002200000000
0.179000000000	0.219010000000	0.002200000000
0.179010000000	0.219020000000	0.002200000000
0.179010000000	0.219040000000	0.002200000000
0.179020000000	0.219080000000	0.002200000000
0.179040000000	0.219180000000	0.002200000000
0.179080000000	0.219380000000	0.002200000000
0.179140000000	0.219780000000	0.002200000000
0.179250000000	0.220540000000	0.002200000000
0.179440000000	0.221940000000	0.002200000000
0.179750000000	0.224440000000	0.002200000000
0.180220000000	0.228720000000	0.002200000000
0.180940000000	0.235780000000	0.002200000000
0.181990000000	0.246980000000	0.002200000000
0.183480000000	0.264070000000	0.002200000000
0.185520000000	0.289150000000	0.002200000000
0.188220000000	0.324480000000	0.002200000000
0.191660000000	0.372220000000	0.002200000000
0.195880000000	0.434050000000	0.002200000000
0.200850000000	0.510590000000	0.002200000000
0.206480000000	0.600980000000	0.002200000000
0.212560000000	0.702430000000	0.002200000000
0.218800000000	0.810100000000	0.002200000000
0.224840000000	0.917260000000	0.002200000000
0.230280000000	1.015900000000	0.002200000000
0.234710000000	1.097700000000	0.002200000000
0.237780000000	1.155000000000	0.002200000000
0.239230000000	1.182200000000	0.002200000000
0.238940000000	1.176700000000	0.002200000000
0.236930000000	1.139000000000	0.002200000000
0.233370000000	1.072800000000	0.002200000000
0.228560000000	0.984480000000	0.002200000000
0.222870000000	0.882070000000	0.002200000000
0.216720000000	0.773900000000	0.002200000000
0.210500000000	0.667640000000	0.002200000000
0.204540000000	0.569440000000	0.002200000000
0.199110000000	0.483460000000	0.002200000000
0.194380000000	0.411810000000	0.002200000000
0.190430000000	0.354810000000	0.002200000000
0.187240000000	0.311420000000	0.002200000000
0.184770000000	0.279760000000	0.002200000000
0.182930000000	0.257590000000	0.002200000000
0.181600000000	0.242680000000	0.002200000000
0.180670000000	0.233040000000	0.002200000000
0.180040000000	0.227040000000	0.002200000000
0.179630000000	0.223450000000	0.002200000000
0.179370000000	0.221380000000	0.002200000000
0.179210000000	0.220230000000	0.002200000000
0.179120000000	0.219610000000	0.002200000000
0.179060000000	0.219300000000	0.002200000000
0.179030000000	0.219140000000	0.002200000000
0.179020000000	0.219060000000	0.002200000000
0.179010000000	0.219030000000	0.002200000000
0.179000000000	0.219010000000	0.002200000000
0.179000000000	0.219000000000	0.002200000000
0.179000000000	0.219000000000	0.002200000000
0.179000000000	0.219000000000	0.002200000000
0.179000000000	0.219000000000	0.002200000000
